,city,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality
3521,Xvxypcyville,Bnqvztland,10.235,36.805,7.258,71.022,24.781,102.551,3.778,73.117,10.773,1.752,25.929,38.108,58.923,36.038,52.298,120.386,37.949,0.295,41.088,0.586,40.274,66.75,42.552,17.495,73.687,6.749,57.81,23.975,63.186,2.981,91.869,74.395,5.842,45.006,7.953,63.451,66.864,2.35,61.313,22.439,53.84,54.327,40.503,52.102,11.509,38.617,43.969,1.199,102.934,42.09,71.787,133.209,13.903,82.66,87.388,1
3522,Mffvdville,Rgjaland,11.42,42.86,6.085,50.493,53.306,102.616,78.96,103.289,74.226,1.468,40.255,10.634,44.129,9.938,44.157,118.138,88.262,0.476,57.151,2.231,7.324,59.364,21.462,48.321,19.567,40.443,72.641,56.333,81.042,3.509,38.966,143.452,29.303,0.643,68.55,107.42,65.757,39.551,65.375,78.591,48.469,54.454,54.034,30.851,28.801,26.175,10.646,0.361,44.403,49.337,72.85,65.915,75.557,38.687,56.632,1
3523,Putpatbville,Jijyvland,9.905,25.142,6.203,38.33,74.307,7.33,24.665,59.953,43.676,2.202,22.341,30.438,90.175,5.723,82.509,21.022,70.591,12.398,37.585,1.579,120.092,16.491,50.507,27.854,61.162,6.778,82.846,107.956,79.61,3.256,28.008,120.952,0.739,87.599,63.864,61.907,58.073,5.888,72.382,94.216,83.466,104.691,66.469,108.77,52.458,95.782,105.895,82.474,12.3,44.108,61.901,65.983,61.874,69.061,51.037,1
3524,Bopomkeyville,Njjivsland,5.341,35.234,7.163,55.958,24.945,66.007,18.949,63.131,33.232,2.018,9.574,6.124,37.016,29.874,38.04,39.472,83.855,35.528,42.545,2.479,56.665,42.752,7.184,57.884,64.623,58.614,42.904,19.653,14.908,3.53,67.572,32.982,85.021,50.258,36.676,7.648,24.288,12.994,103.44,101.367,33.879,84.603,10.385,6.772,3.594,48.898,84.489,37.862,44.146,57.998,29.079,48.041,59.366,36.072,89.869,1
3525,Etlpmville,Vvwqnbland,14.143,31.945,9.515,94.501,38.738,70.416,11.91,92.292,44.494,1.35,104.442,61.207,47.203,41.731,5.318,36.595,108.361,47.295,127.043,1.718,93.793,46.456,102.723,47.188,122.902,28.5,28.654,41.329,19.744,1.158,100.922,65.014,47.07,29.352,64.808,90.156,111.625,79.973,118.796,54.568,62.479,16.743,16.227,39.423,26.867,129.241,115.071,12.865,35.457,16.444,34.836,50.798,41.383,107.261,35.006,1
3526,Niiicville,Uahnbkland,5.426,29.525,8.903,67.272,101.311,6.654,20.19,16.419,57.264,1.455,88.268,53.367,95.696,65.705,1.236,82.116,49.052,124.329,48.017,0.168,16.978,38.776,15.64,41.98,7.812,67.925,119.324,7.789,6.739,1.064,53.371,21.436,102.878,76.244,31.236,0.166,18.923,10.519,10.288,19.107,15.096,7.741,52.686,15.446,107.525,14.955,18.455,16.652,36.194,94.321,3.989,121.295,48.309,102.829,9.459,1
3527,Xcxhsismville,Xbdtland,9.597,36.368,8.136,110.901,87.411,122.612,19.21,62.087,30.818,1.886,77.535,24.546,51.788,6.447,31.774,35.445,43.535,21.03,18.994,0.433,21.728,54.039,65.412,73.135,74.176,19.689,21.864,93.61,62.142,2.832,56.622,63.527,33.836,13.304,57.628,105.95,127.68,41.569,55.338,86.829,26.727,18.424,89.074,14.689,13.563,34.624,28.842,92.496,34.645,3.531,80.358,63.116,49.016,45.22,71.663,1
3528,Edoeqrxville,Ndwkklland,6.72,35.268,9.143,28.195,26.456,2.622,37.605,46.884,112.116,1.713,44.984,30.891,38.059,125.934,33.66,69,101.471,99.64,83.998,1.966,37.09,68.963,62.395,77.52,39.871,75.745,19.165,30.8,47.253,2.79,90.064,67.923,37.569,102.471,10.281,59.646,44.817,33.552,22.549,108.104,43.433,28.59,1.062,7.374,131.885,57.69,101.583,41.232,5.699,120.27,73.745,42.028,26.525,26.877,45.336,1
3529,Unzyomkville,Vvwqnbland,12.764,35.471,9.145,14.588,12.201,36.463,25.338,15.089,27.687,1.778,72.184,55.438,79.329,32.501,57.874,62.515,25.341,52.225,55.603,0.377,10.191,38.431,0.168,76.858,27.149,59.424,112.307,37.974,57.731,3.558,6.835,24.82,89.681,18.154,52.608,77.256,35.736,15.894,58.637,1.755,39.655,68.976,39.823,25.092,14.885,15.782,13.151,39.926,55.017,52.188,26.749,30.196,10.674,32.637,71.507,1
3530,Edoeqrxville,Qanoland,14.962,34.394,8.442,7.622,76.218,25.874,105.765,42.103,46.434,2.103,45.408,10.049,67.324,5.488,16.643,6.117,77.79,78.526,102.831,1.125,31.382,89.659,52.711,12.875,91.375,61.591,4.946,82.978,42.232,3.336,4.387,14.944,13.98,25.52,94.008,36.896,115.382,6.484,92.166,31.099,35.474,114.521,37.501,22.417,65.74,61.197,54.593,31.395,87.527,67.052,8.728,94.059,64.556,58.53,14.325,1
3531,Jzzgyyfkville,Ozmssland,9.5,37.472,5.612,56.745,17.775,88.15,40.888,60.428,63.374,1.228,2.395,66.63,66.171,29.579,3.401,31.733,101.253,27.317,14.58,0.817,23.55,89.488,100.717,49.044,133.456,12.538,22.335,13.403,4.628,3.102,15.771,40.881,68.875,38.029,41.603,31.158,3.748,40.557,23.053,4.708,13.625,17.907,37.695,44.444,24.533,37.09,56.67,41.486,85.615,27.056,41.853,76.721,17.848,135.251,56.609,1
3532,Luwmfmtwville,Mytsland,13.225,37.996,8.641,94.284,6.528,59.994,2.431,42.161,98.887,1.835,27.531,58.064,58.92,45.245,99.82,18.564,98.805,71.144,146.481,1.657,33.05,106.415,34.178,12.534,46.274,73.878,25.257,22.24,53.261,0.247,15.258,19.415,42.93,68.608,74.972,93.972,72.201,100.848,111.983,9.327,57.63,17.448,26.518,56.023,27.889,17.182,95.326,43.121,29.495,54.499,87.829,84.598,110.186,27.114,20.717,1
3533,Etlpmville,Ozmssland,11.237,37.545,10.006,61.443,14.469,8.339,22.313,50.587,64.278,1.718,43.313,37.148,80.316,108.195,46.759,49.367,102.99,93.49,82.108,3.012,33.929,21.291,2.685,61.237,73.992,83.553,79.522,39.829,15.115,2.606,52.35,46.557,36.356,30.015,54.397,27.517,76.496,55.708,86.083,85.983,39.194,3.907,42.816,120.544,52.865,94.626,78.101,71.713,16.188,26.418,41.164,82.177,64.268,80.332,20.763,0
3534,Khypvpywville,Uahnbkland,11.188,39.407,10.391,45.97,37.371,48.534,80.09,115.755,5.012,1.417,111.678,7.087,64.224,16.213,87.852,55.598,23.376,82.046,84.902,0.825,40.438,5.229,35.804,0.488,32.531,27.562,53.128,20.396,77.68,2.242,55.07,73.906,30.385,52.719,71.629,19,47.128,60.621,95.156,18.397,1.648,77.96,19.282,82.937,53.655,2.551,97.931,20.849,6.701,68.36,19.624,1.803,20.051,6.393,71.217,0
3535,Zjpwmville,Vvwqnbland,13.354,33.245,10.903,18.724,114.69,10.452,67.127,49.835,1.208,1.092,114.845,74.003,47.736,94.394,126.773,63.348,46.356,84.259,99.436,0.095,131.652,63.777,85.857,35.95,15.022,50.866,67.933,8.264,81.685,5.628,59.709,35.737,46.641,48.257,65.178,19.936,101.32,19.227,20.191,50.981,15.939,12.201,11.296,18.824,85.063,38.453,55.626,63.022,3.096,59.842,0.888,48.168,61.088,75.375,10.753,1
3536,Putpatbville,Iztfland,16.277,33.852,6.364,15.108,46.99,43.955,7.133,7.366,1.723,1.625,37.157,88.951,98.255,41.66,17.149,35.132,6.631,25.041,13.593,1.003,29.674,62.094,18.811,37.143,5.061,42.399,17.608,55.544,56.436,0.662,56.116,56.159,23.364,40.876,59.504,116.629,51.405,52.994,70.685,98.543,23.85,49.473,0.164,20.259,19.312,39.083,35.793,86.011,104.148,0.515,116.973,44.597,9.157,45.026,31.91,0
3537,Vbisoacville,Fqjiland,15.643,31.712,9.166,16.617,51.286,69.034,57.509,34.162,97.481,1.1,42.692,11.973,0.905,31.191,82.528,54.578,7.228,9.228,5.684,1.494,37.508,78.016,87.672,9.726,36.53,18.577,84.393,6.649,5.259,1.386,25.353,34.706,101.749,11.079,127.726,35.546,64.617,64.274,48.315,15.605,60.442,62.778,6.401,95.145,96.932,31.705,22.928,58.208,85.869,71.439,14.004,48.995,9.052,40.4,29.585,1
3538,Khypvpywville,Flippland,8.619,38.708,8.556,73.381,31.132,75.556,77.477,25.052,70.055,1.38,26.766,23.288,55.443,4.623,90.799,84.217,19.347,43.303,135.175,1.983,40.511,39.001,5.104,47.771,23.954,29.619,37.083,13.08,76.885,2.198,77.908,55.124,3.361,2.951,18.424,37.222,100.907,49.698,42.075,1.833,67.902,65.04,79.293,109.25,85.201,20.491,12.144,101.968,32.126,88.447,7.546,125.001,50.922,51.062,29.985,1
3539,Lovxoehville,Bhrsnland,10.423,30.456,8.366,56.135,99.85,5.949,103.439,15.919,67.443,1.169,8.668,22.478,19.552,68.891,40.008,66.052,48.809,11.427,68.302,2.795,49.249,23.312,123.191,15.851,44.554,49.898,41.953,30.105,25.703,2.423,39.602,1.526,82.226,61.031,102.449,58.93,85.494,25.306,4.205,71.013,74.047,31.332,30.494,98.97,23.36,30.228,52.201,13.208,45.738,19.522,39.28,75.728,100.621,69.231,6.018,1
3540,Khypvpywville,Txvvland,8.829,38.914,9.004,72.723,34.305,30.284,47.432,66.38,20.537,2.349,32.158,60.353,11.238,4.472,12.014,18.409,22.168,42.079,118.457,1.162,42.364,86.503,59.914,48.214,60.545,67.365,14.914,33.839,36.024,5.287,56.519,30.84,105.513,10.423,103.521,28.791,34.806,55.182,13.51,30.723,83.426,41.806,53.475,63.638,52.82,32.775,43.267,31.255,95.885,2.012,15.138,102.49,27.652,66.349,111.961,1
3541,Xczpisville,Vvwqnbland,8.088,24.489,6.7,59.972,30.435,75.277,63.484,89.674,32.656,1.801,65.179,17.491,5.551,149.485,4.313,0.868,66.626,3.476,37.849,0.459,13.351,3.662,24.573,29.365,19.717,145.983,24.136,39.896,31.246,1.351,3.661,53.633,44.713,8.312,105.361,67.991,32.324,66.216,48.572,29.52,75.138,66.857,22.646,67.284,53.37,57.264,70.387,35.202,29.96,89.083,34.513,34.529,106.228,15.126,20.036,1
3542,Putpatbville,Bzzwland,4.763,33.916,11.134,32.055,15.766,26.295,34.768,87.327,4.51,0.883,35.632,7.645,13.488,115.232,20.206,68.866,85.688,102.293,103.829,0.672,13.121,28.062,57.05,124.602,49.955,30.407,79.413,10.914,45.904,2.832,6.957,44.134,4.654,35.136,54.439,88.801,43.708,106.317,62.371,118.316,15.848,110.344,8.584,59.8,61.722,17.995,52.603,53.257,106.706,77.534,19.183,58.041,138.802,33.368,75.604,1
3543,Mffvdville,Krstryland,11.2,28.124,6.261,87.111,11.876,83.75,35.493,46.939,23.747,0.851,51.184,21.268,29.427,86.929,107.307,83.771,60.22,46.659,17.955,0.912,27.726,84.735,3.047,4.453,44.602,53.586,22.409,48.747,37.987,3.156,66.311,109.112,57.672,50.496,16.309,41.442,11.067,56.989,12.783,7.843,129.721,83.726,43.515,25.311,42.438,48.3,108.818,7.136,44.404,8.99,26.35,112.553,14.407,83.859,1.591,0
3544,Bicrebiville,Qanoland,10.915,42.418,9.146,5.274,65.479,75.269,60.787,4.068,61.862,1.171,22.275,7.12,32.835,57.222,11.832,57.576,35.235,49.772,33.656,0.993,51.599,3.452,52.44,48.335,6.553,55.784,88.507,16.11,62.708,4.036,63.274,65.478,29.451,131.634,41.303,91.898,56.794,61.748,3.271,31.304,75.32,29.355,65.943,36.998,67.755,39.62,32.698,6.391,96.917,11.716,19.723,33.754,5.037,6.023,82.864,1
3545,Zthfewville,Kuzlvland,12.046,37.145,11.151,79.249,52.978,66.064,52.223,3.533,7.424,0.859,76.502,83.206,105.473,3.15,64.009,16.891,114.739,71.287,88.408,2.225,79.224,19.036,25.023,49.354,12.254,42.536,51.525,32.688,104.072,3.737,24.417,74.205,67.514,57.134,84.266,41.895,87.308,56.513,45.584,14.245,82.458,14.134,97.408,48.355,6.378,22.262,65.43,27.801,41.868,5.658,77.305,105.4,9.435,44.946,77.576,0
3546,Xvxypcyville,Ajlqkhland,13.869,34.841,7.666,65.362,81.203,96.602,21.549,32.61,124.545,1.552,57.975,3.251,37.353,37.2,57.087,3.114,56.23,69.04,21.385,1.881,81.53,126.089,10.441,57.873,35.303,98.881,80.146,0.12,18.976,2.84,30.002,49.905,67.863,116.159,10.204,85.84,38.41,55.64,37.696,70.109,82.465,54.285,33.8,42.559,55.929,9.299,19.643,0.971,121.797,39.79,31.965,113.479,101.109,42.333,27.759,1
3547,Hocgneqfville,Ojbdaland,9.017,38.445,7.582,88.749,11.683,45.064,28.763,9.529,11.154,1.639,13.501,70.024,11.075,132.107,40.892,113.106,32.844,52.075,2.667,0.14,23.936,19.665,4.278,16.738,48.563,40.955,36.296,119.328,20.436,3.714,43.942,118.055,68.552,54.612,31.223,13.954,25.605,33.82,45.214,64.563,110.277,1.377,107.874,26.204,42.11,54.585,8.694,91.323,37.678,61.742,0.11,95.595,22.381,39.769,30.439,1
3548,Zthfewville,Bhrsnland,10.989,33.763,6.416,2.243,25.261,48.316,126.054,19.132,7.854,1.744,2.266,51.799,95.357,24.895,41.659,24.035,5.113,68.775,20.379,1.098,78.508,21.569,30.192,54.62,94.628,105.006,38.338,86.075,59.573,2.588,62.622,74.358,35.753,20.09,35.801,0.167,22.002,44.544,64.816,14.84,76.694,4.904,93.065,16.239,1.761,20.872,6.751,21.951,51.376,60.637,37.662,83.385,20.96,21.63,58.483,1
3549,Vrnjwszville,Woxaland,2.283,38.707,10.893,10.654,86.925,70.096,60.375,5.272,107.753,1.915,59.843,9.634,21.887,43.127,19.657,24.143,60.263,112.5,15.134,2.376,58.358,50.233,6.466,33.779,6.735,45.878,35.657,62.352,122.77,1.919,34.632,121.212,13.501,4.677,80.741,69.156,57.501,77.468,48.947,20.731,32.431,4.294,48.146,132.053,36.441,41.23,43.412,97.321,55.68,41.291,116.516,54.46,55.041,43.008,128.531,1
3550,Xczpisville,Oexcsiland,13.269,27.76,10.116,45.044,44.464,50.395,19.373,14.895,121.611,1.73,21.749,13.304,27.329,62.305,84.099,1.343,94.817,12.878,46.96,2.386,20.66,22.636,48.696,10.37,80.159,1.161,32.854,55.209,52.981,3.947,73.343,79.338,57.777,101.555,7.413,6.015,11.221,14.306,46.514,3.206,36.264,14.278,105.974,87.699,59.021,46.212,57.83,24.705,25.401,119.449,57.848,29.933,18.808,117.551,24.887,1
3551,Hocgneqfville,Bzzwland,10.324,42.405,12.588,2.972,47.707,82.171,22.732,22.886,63.276,1.914,30.021,52.264,19.002,88.058,30.439,79.942,86.47,84.292,46.496,0.939,107.8,8.383,86.819,116.61,95.955,60.081,13.451,26.288,122.582,5.335,42.165,14.306,11.326,31.891,58.902,106.847,79.604,6.051,73.247,74.1,21.193,8.161,51.373,61.072,72.027,29.775,14.034,2.164,0.705,25.227,76.047,31.011,57.077,28.073,8.717,1
3552,Apzjbbville,Ewsszkland,7.738,39.029,5.554,9.242,60.766,77.531,12.542,78.516,84.794,2.594,47.213,81.969,130.554,41.63,4.114,15.373,22.493,23.71,102.179,1.553,17.84,46.435,31.903,55.184,49.267,20.139,48.478,55.526,134.94,3.736,35.724,82.793,60.297,93.668,78.42,38.353,85.621,109.661,79.042,50.66,7.773,0.257,44.664,73.769,21.245,11.014,14.192,51.624,17.254,43.747,56.559,92.277,34.298,42.677,84.832,0
3553,Vbisoacville,Iztfland,17.57,45.047,9.634,47.617,69.202,11.013,18.148,84.837,86.41,2.23,114.433,43.946,29.715,68.012,8.137,2.676,134.746,30.056,10.801,1.556,70.955,95.841,23.707,52.268,32.846,15.322,82.049,12.735,12.597,1.439,114.36,35.064,27.688,113.02,87.338,119.866,1.428,76.193,29.869,8.66,73.86,71.926,59.149,22.304,3.938,60.721,31.555,0.786,9.677,48.822,21.805,67.641,85.165,39.765,0.42,0
3554,Lxvlsville,Bhrsnland,6.701,34.685,7.77,40.376,49.239,28.013,81.232,44.901,1.261,1.645,18.496,112.329,97.032,79.154,54.533,35.775,106.175,41.266,23.352,1.848,1.849,49.802,12.449,102.771,47.675,76.56,8.092,83.489,84.599,0.739,19.238,34.52,33.105,65.216,26.924,68.664,37.297,86.927,37.087,15.182,113.653,87.503,22.817,38.001,50.849,7.163,97.063,60.403,53.868,30.452,27.173,26.826,30.266,122.07,62.713,0
3555,Jzzgyyfkville,Dymxtland,9.821,26.942,9.671,92.574,59.406,67.222,19.027,19.947,15.732,1.753,40.969,32.859,25.474,69.199,72.207,12.33,20.956,3.653,45.608,1.46,37.25,56.387,124.574,66.764,4.367,102.309,36.84,81.181,71.217,1.824,36.469,90.622,110.278,148.347,72.88,56.227,60.832,38.9,87.398,112.684,133.446,30.545,13.392,66.46,63.206,38.358,30.273,120.55,17.412,68.364,139.077,7.714,96.947,49.136,60.24,1
3556,Szayrville,Dlemtmland,14.665,28.346,6.244,2.48,8.961,2.718,65.575,48.207,12.795,2.31,45.603,25.448,22.118,39.105,48.475,51.072,34.36,70.997,31.48,2.063,34.435,23.573,21.579,18.249,5.467,68.166,108.157,69.057,15.904,2.678,44.831,11.74,94.566,13.431,4.695,2.062,49.722,39.718,11.205,5.972,11.134,7.184,2.152,11.313,65.445,32.56,15.638,46.704,34.111,48.865,60.059,12.112,30.978,25.694,37.478,1
3557,Hocgneqfville,Ajqegzland,10.534,31.918,7.899,43.301,0.62,107.748,61.741,45.81,58.2,1.88,128.057,70.22,110.663,16.485,52.698,59.772,35.398,92.377,19.954,0.943,82.837,132.552,85.271,54.047,21.203,32.429,103.147,8.969,6.248,1.702,2.658,54.027,0.379,54.22,38.642,66.909,47.738,47.112,108.99,43.195,10.566,18.875,9.567,41.258,60.416,50.443,61.909,21.179,4.12,77.852,88.528,48.991,46.046,16.252,11.396,1
3558,Ficleacgville,Xfvzvland,7.71,36.76,6.757,5.581,123.663,66.477,29.103,61.74,34.534,1.821,16.87,105.173,11.398,28.529,37.554,29.075,47.905,118.469,58.259,0.98,35.706,13.432,46.682,30.601,101.57,8.276,51.743,46.677,94.524,4.365,89.615,94.631,37.659,49.756,33.352,74.033,16.981,89.733,35.157,24.096,52.24,1.568,48.045,33.341,58.695,32.664,1.52,23.077,71.526,38.874,38.303,125.682,43.104,102.918,62.971,1
3559,Xczpisville,Xtmamxland,6.954,34.484,6.884,24.25,92.653,80.717,20.98,34.726,81,1.743,90.978,30.473,54.32,25.391,14.004,66.207,113.16,63.927,13.388,2.261,40.942,5.094,82.662,41.485,75.316,71.649,42.497,60.067,26.403,3.83,61.539,97.467,78.512,3.868,70.438,64.616,31.577,30.286,134.869,10.061,12.267,4.554,36.101,19.529,94.568,13.102,76.145,52.512,46.342,33.419,29.617,5.284,40.804,123.249,88.505,1
3560,Yrxpuiville,Kfcfdcland,13.343,38.107,7.597,70.791,67.662,134.697,64.182,27.658,56.532,0.954,35.718,105.3,84.827,48.551,42.276,34.34,41.217,5.643,11.866,2.576,25.582,65.141,83.734,39.393,78.144,26.022,97.563,25.869,77.34,1.288,34.37,39.257,53.869,27.586,119.524,40.613,60.872,34.567,15.916,64.271,63.482,0.494,68.57,66.241,19.826,92.967,25.39,28.091,47.189,101.26,14.287,25.036,40.225,4.533,81.702,0
3561,Szayrville,Wfcxbland,11.85,41.549,12.012,53.675,7.672,41.426,19.492,13.776,73.582,1.971,60.458,77.496,43.629,62.833,121.385,30.563,25.003,110.963,73.957,1.321,66.143,49.613,66.403,28.422,77.472,36.967,76.959,123.983,47.6,4.27,46.516,35.15,38.487,116.607,67.798,60.336,57.065,21.892,7.734,118.019,22.981,42.602,17.225,74.487,72.877,93.703,80.967,7.009,34.852,7.787,116.388,24.115,40.855,4.767,0.044,1
3562,Vrnjwszville,Hrycrjland,15.006,32.27,10.407,19.337,31.898,40.96,3.513,75.311,82.285,1.573,87.393,83.022,33.393,8.496,118.469,25.471,83.008,26.295,69.487,0.055,61.361,24.011,53.842,114.94,70.821,82.779,100.423,38.425,42.975,3.563,54.219,17.615,17.839,89.709,139.927,104.322,104.538,44.752,77.673,51.723,49.322,47.462,33.428,44.559,41.626,8.735,29.788,23.095,18.5,66.942,25.094,82.042,41.6,11.638,100.948,0
3563,Szayrville,Xbdtland,11.334,47.612,7.766,16.711,29.997,53.574,1.903,2.021,19.182,1.72,66.366,123.535,141.676,54.036,100.682,6.728,79.373,81.509,13.618,1.713,19.404,65.905,32.824,66.901,113.068,5.57,60.867,81.829,4.817,3.559,120.664,9.888,37.73,68.672,11.315,4.348,96.743,65.927,132.95,7.78,16.874,29.702,33.026,45.134,56.455,105.841,90.41,24.274,21.341,24.871,102.346,15.74,58.262,77.034,58.851,1
3564,Jzzgyyfkville,Txvvland,7.411,42.513,7.989,2.29,66.534,88.557,66.301,47.085,52.6,2.423,52.645,135.551,77.532,25.755,65.094,72.442,10.751,131.261,38.564,0.524,39.521,13.731,4.859,50.342,43.441,13.587,62.738,61.667,16.846,3.979,41.825,132.897,96.733,35.66,15.503,27.221,69.063,89.096,86.841,60.028,51.75,6.541,7.253,46.777,24.742,77.21,78.637,43.959,114.364,25.988,102.531,28.902,12.525,50.027,106.672,1
3565,Acrngtville,Xtmamxland,9.843,34.841,9.736,113.485,18.802,36.639,54.999,107.467,22.165,1.891,64.771,25.076,0.744,38.73,42.559,50.566,33.649,54.056,77.564,1.751,16.269,6.544,3.756,19.896,31.207,20.506,29.728,107.561,88.268,3.42,68.963,86.903,30.198,64.5,77.748,103.155,16.331,16.369,26.697,39.921,79.757,1.843,34.029,41.867,27.214,62.098,62.842,3.124,27.241,93.987,7.944,95.782,11.843,46.768,105.023,1
3566,Fzrzxlville,Duufland,14.445,41.751,8.889,9.569,108.302,38.532,43.81,51.49,30.876,2.466,98.24,49.304,7.919,29,45.915,89.212,105.638,2.361,57.915,1.847,58.125,48.463,8.841,65.653,54.246,32.27,47.886,13.322,97.221,2.514,90.23,51.903,133.545,30.839,104.24,20.839,4.605,81.976,91.906,85.824,62.09,54.144,4.715,22.833,96.725,0.5,46.219,50.898,4.461,4.398,80.295,12.863,29.569,54.009,19.382,1
3567,Mgkwlville,Jijyvland,13.009,34.394,5.522,45.25,75.076,25.358,48.515,12.413,40.423,1.513,37.562,77.582,44.235,62.899,65.956,26.718,35.359,15.807,55.597,1.558,53.805,28.87,5.755,123.685,20.63,65.163,72.224,42.93,24.522,5.434,2.473,66.267,56.335,39.29,75.966,16.166,28.87,51.652,52.327,60.95,70.675,22.368,37.6,73.256,24.361,137.262,83.615,32.389,70.392,84.272,89.078,32.405,30.824,0.666,120.742,1
3568,Lovxoehville,Bhrsnland,11.731,44.183,5.667,16.988,25.454,60.409,103.266,104.48,42.739,1.728,68.371,90.739,80.893,64.371,3.832,30.235,55.274,41.559,4.22,0.951,20.044,66.794,27.344,67.569,59.527,8.9,35.398,17.559,19.997,2.742,21.835,2.445,54.569,57.845,84.944,16.987,77.714,105.331,82.591,30.881,19.214,20.333,41.346,0.505,48.152,40.269,54.666,20.804,20.25,95.827,107.887,120.162,35.469,41.563,3.624,1
3569,Zthfewville,Fqrgzland,11.618,29.526,6.2,49.328,10.951,19.267,11.538,48.989,84.804,2.108,55.171,54.298,10.458,23.127,97.088,72.981,93.072,6.487,77.002,1.99,22.461,67.139,87.324,63.883,81.654,70.608,8.277,41.629,47.378,2.359,25.96,30.732,2.103,11.042,16.614,79.973,31.492,75.96,133.031,50.209,68.848,25.064,84.823,56.292,7.561,6.74,103.974,69.748,36.099,82.61,54.989,68.945,79.309,21.064,36.872,1
3570,Khypvpywville,Bhrsnland,9.435,30.322,11.428,88.398,57.582,41.95,15.043,4.428,105.096,2.335,50.05,117.155,45.291,13.834,51.493,58.949,79.759,1.397,26.318,1.228,28.142,82.867,95.181,47.786,13.216,51.834,46.417,16.384,39.742,2.686,80.863,69.251,20.104,38.376,29.299,49.607,19.026,63.478,37.97,113.707,50.41,7.32,73.945,95.462,66.128,93.549,16.86,22.821,68.291,45.659,76.455,53.982,87.959,35.371,78.293,0
3571,Zthfewville,Qanoland,5.161,40.12,6.651,2.366,70.108,58.88,17.912,68.532,20.82,0.985,14.175,57.793,10.728,47.504,74.128,92.038,73.443,21.811,30.905,1.472,71.293,54.482,7.333,7.823,21.448,2.458,79.967,20.398,36.747,2.803,40.533,110.113,89.586,89.214,6.686,36.894,39.747,73.863,75.478,74.65,65.94,95.945,46.21,9.773,56.396,44.797,54.642,48.803,19.737,37.768,53.51,101.488,95.938,42.576,35.654,0
3572,Apzjbbville,Ajqegzland,14.055,39.925,7.8,105.413,82.168,8.395,100.999,71.637,61.248,0.955,18.78,18.099,99.501,70.487,126.011,0.448,2.063,38.795,33.475,1.543,11.336,69.211,46.147,68.766,38.405,52.048,9.372,82.711,18.045,1.092,91.366,73.093,2.966,53.536,57.182,5.424,31.998,95.267,67.948,72.361,98.375,13.084,8.745,21.528,21.311,5.694,77.548,6.81,26.654,124.9,15.911,55.068,54.773,48.841,119.446,1
3573,Xqfodville,Iztfland,12.903,41.779,9.977,78.741,79.55,113.597,122.793,2.977,19.814,1.233,32.722,61.864,76.895,4.598,110.585,70.453,17.06,66.239,26.351,1.029,77.553,67.169,85.535,45.521,19.383,69.337,25.103,107.145,29.604,1.5,49.354,78.028,53.647,35.188,86.954,39.79,12.822,105.228,1.803,7.54,20.349,0.983,77.667,83.251,38.728,140.713,108.684,43.022,125.419,15.109,58.28,96.205,12.888,72.387,20.851,1
3574,Unzyomkville,Ajqegzland,6.208,31.167,10.096,81.314,16.747,31.423,18.696,52.841,10.272,1.484,20.426,25.924,2.46,12.729,96.853,26.772,27.252,16.199,47.855,2.29,39.166,8.846,61.834,121.842,82.166,45.826,64.272,31.915,41.269,1.914,99.376,90.428,14.744,133.222,35.764,47.881,19.719,72.468,89.485,12.352,21.566,47.853,19.515,79.017,21.804,45.882,37.131,33.009,51.619,103.596,91.228,32.776,107.184,32.515,72.051,0
3575,Jjckkkaville,Txvvland,13.167,37.765,9.468,12.597,68.651,16.612,62.389,20.293,18.093,2.133,94.416,41.928,45.338,43.755,74.238,1.811,137.74,26.246,11.041,1.627,44.818,10.68,17.216,13.522,47.237,97.437,8.411,64.496,33.216,2.917,51.624,47.452,92.422,3.885,53.826,37.219,18.988,23.218,17.719,40.837,118.338,22.482,77.687,128.362,107.593,8.817,57.94,86.715,3.21,17.129,63.275,40.593,59.584,83.975,122.276,0
